id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
44242274,https://www.airbnb.com/rooms/44242274,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · Studio · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-44242274/original/fd67d35f-0c81-4c39-9406-c7cdb3160594.jpeg,38459934,https://www.airbnb.com/users/show/38459934,Corporate Stays,2015-07-14,"Montreal, Canada","Corporate Stays is the world's premier global network of executive corporate hospitality and serviced residences. 
Our mission is to provide overnight accommodations for business travelers in luxury, furnished apartments and serviced homes worldwide. 
Our standards demand that we select properties meeting our executive standards. 
As a global company, we combine our expertise with the local knowledge of our concierge staff who can assist you with any questions during your stay. Our committed team ensures that your stay is enjoyable, memorable, and stress-free from the time you book to the moment you check out. 
One of the most important goals is guest satisfaction. From booking to checkout, a team of dedicated concierges is present to insure your stay is enjoyable and up to standards. ",within a few hours,89%,86%,f,https://a0.muscache.com/im/pictures/user/763e0936-f77b-411e-b302-6b636e3c6b46.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/763e0936-f77b-411e-b302-6b636e3c6b46.jpg?aki_policy=profile_x_medium,Downtown Montreal,466,560,"['email', 'phone', 'work_email']",t,t,,Somerset,,45.41815,-75.69335,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$100.00,31,1125,30,31,100,1125,30.7,1089.7,,t,29,59,89,89,2023-12-18,1,1,0,2023-05-01,2023-05-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,62,62,0,0,0.13
44245654,https://www.airbnb.com/rooms/44245654,20231218032538,2023-12-18,city scrape,Guest suite in Ottawa · ★4.82 · Studio · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/7e5031ca-068f-4066-b86e-27d1f3bbff12.jpg,85297148,https://www.airbnb.com/users/show/85297148,Short And Suite,2016-07-22,"Ottawa, Canada",Hi we’re Gen and Ben and were the team behind Short and Suite :) An Ottawa based Airbnb property management company! We love hosting so much we made a career out of it. Together we’re the boss babes and dudes behind Short and Suite. You will see us around the property. Often with our dog Gerry (King Charles spaniel)! We cant wait to host you soon!,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/d0ce7ac2-b883-4365-85d3-a37b08598aef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ce7ac2-b883-4365-85d3-a37b08598aef.jpg?aki_policy=profile_x_medium,Centretown,79,860,"['email', 'phone', 'work_email']",t,t,,Somerset,,45.40637,-75.70651,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$94.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,21,51,81,95,2023-12-18,147,57,2,2020-08-12,2023-12-08,4.82,4.86,4.83,4.92,4.85,4.78,4.81,STR-824-237,f,62,61,1,0,3.60
44264500,https://www.airbnb.com/rooms/44264500,20231218032538,2023-12-18,city scrape,Guest suite in Ottawa · ★4.92 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-44264500/original/9d7000ea-e720-406e-93aa-c4c8304695e7.jpeg,59633620,https://www.airbnb.com/users/show/59633620,Amy,2016-02-20,"Ontario, Canada","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/9e66f94d-9679-40d6-a757-bf8a9011a76f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9e66f94d-9679-40d6-a757-bf8a9011a76f.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Kitchissippi,,45.3997,-75.7235,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$123.00,1,14,1,2,1125,1125,1.2,1125.0,,t,26,56,83,83,2023-12-18,167,46,0,2020-08-03,2023-10-11,4.92,4.95,4.99,4.98,5.0,4.91,4.76,STR-826-277,f,1,1,0,0,4.06
44281912,https://www.airbnb.com/rooms/44281912,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.95 · 2 bedrooms · 2 beds · 1 bath,,"Our neighbourhood boasts a very diverse population and everyone is respectful of everyone's uniqueness. Although we are near all attractions, downtown and the Byward Market, our street is very quiet and many families live here.<br />Art Gallery of Canada (400m)<br />Notre-Dame Cathedral (200m)<br />The Royal Mint (450m)<br />Rideau Center (1 km)<br />Rideau Canal (1 km)<br />Bytown Museum and Locks (1.1 km)<br />Parliament of Canada (1.4 km)<br />Canadian Museum of History (1.7 km)<br />24 Sussex - Residence of the Prime-minister (1.8 km)<br />Rideau Hall (2.1 km)<br />Canadian War Museum (3.1 km)",https://a0.muscache.com/pictures/0d144e3c-40de-4bfe-a891-2e5290aed60c.jpg,32379031,https://www.airbnb.com/users/show/32379031,Gabrielle,2015-05-01,"Ottawa, Canada","Nous sommes propriétaires de notre maison depuis plus de 20 ans et nous avons décidé de la partager avec des voyageurs comme vous. Nous adorons voyager avec des amis et nous choisissons souvent des maisons de vacances comme celles offertes via Airbnb. Nous adorons le cinéma répertoire, les spectacles de blues et la lecture. Nous sommes passionnés par l'exploration de nouvelles cultures à travers leurs cuisines et leurs peuples.",within an hour,100%,86%,t,https://a0.muscache.com/im/pictures/user/User-32379031/original/952140d5-7412-400e-8763-171a725140b3.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-32379031/original/952140d5-7412-400e-8763-171a725140b3.jpeg?aki_policy=profile_x_medium,Byward Market - Parliament Hill,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.43218,-75.69521,Entire home,Entire home/apt,4,,1 bath,,2,[],$125.00,3,30,3,3,30,30,3.0,30.0,,t,0,0,0,0,2023-12-18,194,66,5,2020-08-02,2023-12-17,4.95,4.96,4.99,4.99,4.98,4.96,4.94,STR-826-784,f,1,1,0,0,4.72
44287925,https://www.airbnb.com/rooms/44287925,20231218032538,2023-12-18,city scrape,Bungalow in Ottawa · ★5.0 · 3 bedrooms · 4 beds · 3 baths,,,https://a0.muscache.com/pictures/5fcaf718-8c66-49ac-ab21-b1f767391aac.jpg,121880210,https://www.airbnb.com/users/show/121880210,Tiffany,2017-03-21,"Ottawa, Canada","




",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/f463b113-a136-4909-a7f5-23f4af9035d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f463b113-a136-4909-a7f5-23f4af9035d8.jpg?aki_policy=profile_x_medium,,6,11,"['email', 'phone']",t,t,,College,,45.34178,-75.74291,Entire bungalow,Entire home/apt,6,,3 baths,,4,[],$357.00,2,180,2,14,180,180,4.2,180.0,,t,12,42,65,65,2023-12-18,27,1,1,2020-08-03,2023-11-24,5.0,5.0,4.96,5.0,5.0,4.81,4.85,STR-829-032,f,5,4,1,0,0.66
44335006,https://www.airbnb.com/rooms/44335006,20231218032538,2023-12-18,previous scrape,Guest suite in Ottawa · 1 bedroom · 1 bath,,,https://a0.muscache.com/pictures/687171a5-50ea-41d5-912d-5cbd05187af4.jpg,121917865,https://www.airbnb.com/users/show/121917865,Adib,2017-03-21,"Ottawa, Canada","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/4eb4cbb0-9b2f-4fb4-bdb3-cae42299b518.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4eb4cbb0-9b2f-4fb4-bdb3-cae42299b518.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Gloucester-South Nepean,,45.27703,-75.68637,Entire guest suite,Entire home/apt,2,,1 bath,,,[],"$2,000.00",30,1125,30,30,1125,1125,30.0,1125.0,,t,0,0,0,0,2023-12-18,0,0,0,,,,,,,,,,,f,1,1,0,0,
44359755,https://www.airbnb.com/rooms/44359755,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · ★5.0 · 3 bedrooms · 4 beds · 2 baths,,"Several restaurants are less than a 5-minute walk, ranging from eclectic Vietnamese and Mexican/Colombian to McDonald's. The Glebe is know for it's magnificent architecture. Many of Ottawa's former lumber barons, politicians and scions of industry called this part of the nation's capital home.",https://a0.muscache.com/pictures/miso/Hosting-44359755/original/746caaed-00e2-4b21-99d4-bae5c2940b7b.jpeg,28941208,https://www.airbnb.com/users/show/28941208,Frank,2015-03-07,"Ottawa, Canada","I am a licensed Realtor in Ottawa. Together with my wife, Chantal, we look forward to hosting you in one of our luxurious suites.",within an hour,100%,99%,t,https://a0.muscache.com/im/users/28941208/profile_pic/1425789911/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/28941208/profile_pic/1425789911/original.jpg?aki_policy=profile_x_medium,The Glebe,6,8,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Capital,,45.402431,-75.70005,Entire rental unit,Entire home/apt,6,,2 baths,,4,[],$196.00,3,30,2,3,30,30,3.0,30.0,,t,0,0,0,0,2023-12-18,169,51,2,2020-07-31,2023-11-24,5.0,4.99,5.0,4.99,4.99,4.89,4.92,STR-826-626,f,5,5,0,0,4.10
44432274,https://www.airbnb.com/rooms/44432274,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.67 · 1 bedroom · 1 bed · 1 private bath,,"Great neighborhood! safe, clean and classic.",https://a0.muscache.com/pictures/8ea44743-fab7-42b3-8576-78f740edaf2a.jpg,187592779,https://www.airbnb.com/users/show/187592779,Yilin,2018-05-03,"Ottawa, Canada","",within an hour,100%,77%,f,https://a0.muscache.com/im/pictures/user/User-187592779/original/dea30374-b5a3-4695-9c3a-2b993c3ecf30.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-187592779/original/dea30374-b5a3-4695-9c3a-2b993c3ecf30.jpeg?aki_policy=profile_x_medium,,6,8,"['email', 'phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",Knoxdale-Merivale,,45.35111,-75.70845,Private room in home,Private room,1,,1 private bath,,1,[],$38.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,0,17,292,2023-12-18,6,2,0,2021-10-31,2023-04-29,4.67,4.83,4.67,5.0,5.0,4.5,4.67,,f,5,0,5,0,0.23
44476891,https://www.airbnb.com/rooms/44476891,20231218032538,2023-12-18,previous scrape,Condo in Ottawa · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/miso/Hosting-44476891/original/6c8540d7-fd74-42b1-b6d1-5ed6e73d74fa.jpeg,359508740,https://www.airbnb.com/users/show/359508740,Steven,2020-07-30,"Ottawa, Canada","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/b4409c81-4214-42e7-b927-34ec3ba31f50.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b4409c81-4214-42e7-b927-34ec3ba31f50.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,f,,Rideau-Vanier,,45.44031,-75.65399,Private room in condo,Private room,1,,1 shared bath,,1,[],,30,30,30,30,30,30,30.0,30.0,,,0,0,0,0,2023-12-18,8,0,0,2020-08-09,2021-07-01,4.88,5.0,4.88,5.0,5.0,4.75,4.88,,f,1,0,1,0,0.20
44498061,https://www.airbnb.com/rooms/44498061,20231218032538,2023-12-18,previous scrape,Home in Ottawa · ★4.84 · 1 bedroom · 3 beds · 1 bath,,"The unit is in the Glebe neighbourhood, close to Dows Lake, 5 min walk to Bank Street which has shopping and restaurants. A 10 min walk west and you will be on Preston street with more dining options.",https://a0.muscache.com/pictures/fb9bacf8-dcda-4af0-a430-30c840f72985.jpg,36825846,https://www.airbnb.com/users/show/36825846,Catherine,2015-06-26,,"",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/f00f1e70-44ca-4373-a973-6499fd42ed1e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f00f1e70-44ca-4373-a973-6499fd42ed1e.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,"Ottawa, Ontario, Canada",Capital,,45.40308,-75.69891,Entire home,Entire home/apt,5,,1 bath,,3,[],$150.00,2,180,2,3,1125,1125,2.1,1125.0,,t,0,0,0,0,2023-12-18,31,16,0,2022-06-20,2023-09-24,4.84,4.94,4.74,5.0,4.94,4.97,4.81,STR-826-690,f,1,1,0,0,1.70
44555656,https://www.airbnb.com/rooms/44555656,20231218032538,2023-12-18,previous scrape,Boutique hotel in Ottawa · ★4.64 · 2 bedrooms · 3 beds · 1 private bath,,"Located the heart of Chinatown. Close to downtown and little Italy. <br /><br />Little Italy has many great restaurants and desserts.<br /><br />We are close to a bus stop which takes you straight to downtown passing by the parliament and to the major mall (Rideau centre) <br /><br />The Glebe & Landsdowne tons of great restaurants and stores. <br /><br />Dows Lake Pavilion where you can paddle boat, kayak or canoe. Enjoy a walk at Commissioners park (lake side park and tulips festival site) Walk between Dows lake pavilion and the HMCS Carleton, there’s a park called Arboretum and fletcher wildlife garden. <br /><br />Canadian museum of Nature (5 minutes drive) <br /><br />Restaurants Recommendation (near by):<br />Breakfast/Brunch: Mati, Art is in, Jax, Meadow diner, Wilf & Ada’s, The SconeWitch <br /><br />Dinner: Pho 99, Co Cham, Mati, Giovanni, two six {ate}, Dreamland, Roberto pizza, Kuidaore, North and Navy, Prohibition Public house, Riviera, Gitanes, El Camino",https://a0.muscache.com/pictures/aad8bfd5-ccb8-4458-9fb6-8346eca2c8b3.jpg,36571261,https://www.airbnb.com/users/show/36571261,Lianna,2015-06-23,"Ottawa, Canada","Born and raised in the capital of Canada. I am an entrepreneur and investor. I enjoy cooking, spending time with family/friends and travelling. 

As an Airbnb host, I am here to make your stay comfortable and easy.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-36571261/original/21713371-4b1f-4e93-b132-b0694ef54685.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-36571261/original/21713371-4b1f-4e93-b132-b0694ef54685.jpeg?aki_policy=profile_x_medium,Centretown West,3,3,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Somerset,,45.408,-75.70998,Room in boutique hotel,Private room,6,,1 private bath,,3,[],$110.00,2,60,2,2,1125,1125,2.0,1125.0,,t,15,45,75,165,2023-12-18,59,19,0,2020-09-05,2023-11-12,4.64,4.75,4.71,4.92,4.95,4.73,4.49,Exempt,f,2,1,1,0,1.48
44568855,https://www.airbnb.com/rooms/44568855,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.67 · 3 bedrooms · 3 beds · 2 baths,,,https://a0.muscache.com/pictures/ee788deb-0d6b-4683-9a86-eb1a033e5e0f.jpg,105348979,https://www.airbnb.com/users/show/105348979,Lcm,2016-11-27,Canada,"A world traveller who is passionate about interior design and hospitality. Through Airbnb, I want to share my unique listings with people who are looking to add that little something special to their trip.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/eb80b08b-3d41-4d8d-b6a4-fda70cab804a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eb80b08b-3d41-4d8d-b6a4-fda70cab804a.jpg?aki_policy=profile_x_medium,Le Plateau,12,28,"['email', 'phone', 'work_email']",t,t,,Kanata South,,45.27829,-75.84017,Entire home,Entire home/apt,6,,2 baths,,3,[],$212.00,2,90,2,2,1125,1125,2.0,1125.0,,t,24,54,84,89,2023-12-18,123,25,1,2020-09-19,2023-11-24,4.67,4.69,4.57,4.91,4.84,4.88,4.79,STR-837-501,f,3,3,0,0,3.11
44598654,https://www.airbnb.com/rooms/44598654,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.89 · 4 bedrooms · 5 beds · 2.5 baths,,,https://a0.muscache.com/pictures/d7fbc25d-c08c-42c4-803a-343b547f3770.jpg,18189653,https://www.airbnb.com/users/show/18189653,Anastasia,2014-07-16,"Ottawa, Canada","I'm Anastasia and I love to travel, especially going to warm places and the beach!",N/A,N/A,100%,t,https://a0.muscache.com/im/users/18189653/profile_pic/1406134770/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/18189653/profile_pic/1406134770/original.jpg?aki_policy=profile_x_medium,,3,4,"['email', 'phone']",t,t,,Barrhaven,,45.24326,-75.73505,Entire home,Entire home/apt,6,,2.5 baths,,5,[],$275.00,31,1125,31,31,1125,1125,31.0,1125.0,,t,0,0,17,292,2023-12-18,9,2,0,2020-08-30,2023-07-11,4.89,4.78,4.56,4.89,4.89,4.44,4.56,,f,3,3,0,0,0.22
44630570,https://www.airbnb.com/rooms/44630570,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · ★5.0 · 2 bedrooms · 3 beds · 1 bath,,"Nestled in the heart of Wellington Village, you'll find yourself just steps away from a thriving urban neighborhood that offers a delightful mix of trendy boutiques, eclectic dining options, and a lively arts scene. Enjoy the convenience of strolling to nearby parks and easy access to downtown Ottawa and all its attractions.<br />- Enjoy a morning coffee at one of the nearby cafes.<br />- Discover local shops and boutiques for unique finds.<br />- Savor delicious cuisine at the diverse restaurants in the area.<br />- Visit Parkdale Market for fresh fruits and vegetables<br />- Experience the Great Canadian Theatre company shows and events",https://a0.muscache.com/pictures/miso/Hosting-44630570/original/906ebd28-9263-4600-ac7e-a823e6a022f6.jpeg,3989893,https://www.airbnb.com/users/show/3989893,Simone,2012-10-27,"Ottawa, Canada","My husband Dan and I love construction and renovations! I am a real estate agent and my husband a general contractor. Between our 3 cottages and a couple high end properties in Ottawa, we have great experience, hosting. We do manage our rentals ourselves giving the experience an extra touch. Our cottage retreats are situated about an hour away from Ottawa. 
We also have a couple long term rentals in Nepean and 2 luxury high-end long-term rentals with pools, one in Nepean and the other is located in the Stittsville and Ashton area. Please check all our listings.",within an hour,100%,93%,t,https://a0.muscache.com/im/users/3989893/profile_pic/1393525062/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3989893/profile_pic/1393525062/original.jpg?aki_policy=profile_x_medium,Wellington Village,11,16,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Kitchissippi,,45.39794,-75.73449,Entire rental unit,Entire home/apt,4,,1 bath,,3,[],$130.00,31,90,31,31,90,90,31.0,90.0,,t,6,17,47,137,2023-12-18,3,0,0,2020-09-30,2021-08-18,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,f,7,7,0,0,0.08
44642618,https://www.airbnb.com/rooms/44642618,20231218032538,2023-12-18,previous scrape,Bungalow in Ottawa · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/a2fab1b6-8fe0-476e-8290-6158c6d87253.jpg,12517862,https://www.airbnb.com/users/show/12517862,Ghada,2014-02-23,"Ottawa, Canada","",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/12517862/profile_pic/1394369584/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12517862/profile_pic/1394369584/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,Knoxdale-Merivale,,45.35338,-75.7257,Private room in bungalow,Private room,1,,1 shared bath,,1,[],,30,90,30,30,1125,1125,30.0,1125.0,,,0,0,0,0,2023-12-18,0,0,0,,,,,,,,,,,f,1,0,1,0,
44646389,https://www.airbnb.com/rooms/44646389,20231218032538,2023-12-18,city scrape,Guest suite in Canada · ★4.63 · 2 bedrooms · 2 beds · 1 bath,,"This quiet neighborhood is a hidden quiet gem in the middle of the city. It is full of luscious green scenery and friendly neighbors, but with only a 2 minute drive out you are in the hustle and bustle of Ottawa's busiest intersection.<br /><br />Only a 15 minute drive from parliament hill and the Byward Market, this neighborhood is friendly and quiet to escape the hustle and bustle of downtown. For nature lovers, this area is lucious and green with several parks and biking trails within walking/biking distance.",https://a0.muscache.com/pictures/miso/Hosting-44646389/original/5502e8d1-e79f-4188-a9d5-683fee662721.jpeg,52810809,https://www.airbnb.com/users/show/52810809,Natalie,2015-12-30,"Ottawa, Canada","Hi there,

I’m a young professional who has worked in the travel and entertainment industry for 10+ years. I’ve worked in Canada, Brazil, and the Philippines and I speak both French and English. Although I respect that some people enjoy their time alone, I am a social butterfly who loves food so feel free to ask me for recommendations regarding your time in Ottawa or chat with me if we run into each other during your stay! ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/9eab6350-ca7c-4c9b-924c-addc3984931d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9eab6350-ca7c-4c9b-924c-addc3984931d.jpg?aki_policy=profile_x_medium,Woodroffe - Lincoln Heights,9,16,"['email', 'phone', 'work_email']",t,t,Canada,College,,45.347027,-75.739586,Entire guest suite,Entire home/apt,4,,1 bath,,2,[],$148.00,1,30,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-18,173,49,1,2021-09-19,2023-12-02,4.63,4.78,4.8,4.86,4.89,4.75,4.67,STR-827-302,t,8,8,0,0,6.32
44664382,https://www.airbnb.com/rooms/44664382,20231218032538,2023-12-18,city scrape,Condo in Ottawa · 1 bedroom · 1 bed · 1 private bath,,It’s right in the centre of Little Italy. Dow’s Lake is a 5 minute walk away. <br />Park right under the building with a basketball court.,https://a0.muscache.com/pictures/a0230fda-8552-4104-97c1-fe4ad7c37862.jpg,331384155,https://www.airbnb.com/users/show/331384155,Bikram,2020-01-28,,"Student at University of Toronto
",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/c5ab6a5c-7ed9-4f0b-a505-64fd7a43b7c1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c5ab6a5c-7ed9-4f0b-a505-64fd7a43b7c1.jpg?aki_policy=profile_x_medium,Centretown West,1,1,"['email', 'phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",Kitchissippi,,45.39798,-75.71025,Private room in condo,Private room,1,,1 private bath,,1,[],$500.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,24,54,83,83,2023-12-18,0,0,0,,,,,,,,,,,f,1,0,1,0,
